,parent,child,lambda_val,child_size
767,16076,15710,2.8877005347593587,1
768,16067,10506,3.4394904458598727,1
769,16032,6081,4.0,1
770,16073,96,2.903225806451613,1
771,16074,10777,2.903225806451613,1
772,16072,6283,2.8877005347593587,1
773,16072,6329,2.8877005347593587,1
774,16072,6527,2.8877005347593587,1
775,16072,7962,2.8877005347593587,1
776,16072,7215,2.8877005347593587,1
777,16072,7803,2.8877005347593587,1
778,16067,9864,3.4394904458598727,1
779,16032,6105,4.029850746268656,1
780,16032,6909,4.029850746268656,1
781,16032,6156,4.029850746268656,1
782,16032,6183,4.029850746268656,1
783,16073,16077,2.918918918918919,14705
784,16073,16078,2.918918918918919,6
785,16074,10854,2.903225806451613,1
786,16067,9685,3.4838709677419355,1
787,16032,6332,4.06015037593985,1
788,16077,16079,2.918918918918919,14029
789,16077,16080,2.918918918918919,676
790,16078,15742,2.918918918918919,1
791,16074,10906,2.903225806451613,1
792,16067,10577,3.506493506493506,1
793,16032,5802,4.06015037593985,1
794,16032,5877,4.06015037593985,1
795,16032,6128,4.06015037593985,1
796,16079,5207,2.918918918918919,1
797,16079,5622,2.918918918918919,1
798,16079,6581,2.918918918918919,1
799,16079,6762,2.918918918918919,1
800,16080,7356,2.918918918918919,1
801,16080,9512,2.918918918918919,1
802,16078,7821,2.918918918918919,1
803,16078,9179,2.918918918918919,1
804,16078,9260,2.918918918918919,1
805,16078,10791,2.918918918918919,1
806,16078,12622,2.918918918918919,1
807,16074,11308,2.903225806451613,1
808,16074,12429,2.903225806451613,1
809,16074,12618,2.903225806451613,1
810,16074,14437,2.903225806451613,1
811,16074,15728,2.903225806451613,1
812,16067,10142,3.506493506493506,1
813,16032,5478,4.06015037593985,1
814,16079,658,2.918918918918919,1
815,16079,3724,2.918918918918919,1
816,16080,9543,2.918918918918919,1
817,16067,11272,3.5294117647058822,1
818,16032,16081,4.090909090909091,257
819,16032,16082,4.090909090909091,5
820,16079,571,2.918918918918919,1
821,16080,11001,2.918918918918919,1
822,16067,11080,3.5294117647058822,1
823,16081,5461,4.122137404580153,1
824,16081,6032,4.122137404580153,1
825,16081,6533,4.122137404580153,1
826,16082,5443,4.090909090909091,1
827,16082,5483,4.090909090909091,1
828,16082,5529,4.090909090909091,1
829,16082,7056,4.090909090909091,1
830,16082,7181,4.090909090909091,1
831,16079,16083,2.9347826086956523,14010
832,16079,16084,2.9347826086956523,12
833,16080,11334,2.918918918918919,1
834,16067,11043,3.5294117647058822,1
835,16081,5988,4.153846153846154,1
836,16081,6099,4.153846153846154,1
837,16081,7297,4.153846153846154,1
838,16083,16085,2.9347826086956523,13159
839,16083,16086,2.9347826086956523,851
840,16084,7739,2.9347826086956523,1
841,16080,11356,2.918918918918919,1
842,16067,10077,3.5294117647058822,1
843,16081,5755,4.186046511627906,1
844,16081,6855,4.186046511627906,1
845,16085,15800,2.9508196721311473,1
846,16086,748,2.9347826086956523,1
847,16084,7770,2.9347826086956523,1
848,16080,11491,2.918918918918919,1
849,16067,10573,3.552631578947368,1
850,16067,10676,3.552631578947368,1
851,16081,16087,4.21875,243
852,16081,16088,4.21875,6
853,16085,15796,2.9508196721311473,1
854,16086,6544,2.9347826086956523,1
855,16086,6662,2.9347826086956523,1
856,16086,7733,2.9347826086956523,1
857,16084,7776,2.9347826086956523,1
858,16080,11522,2.918918918918919,1
859,16067,9826,3.576158940397351,1
860,16087,5327,4.251968503937007,1
861,16088,6006,4.21875,1
862,16085,16089,2.9508196721311473,13141
863,16085,16090,2.9508196721311473,16
864,16086,5853,2.9347826086956523,1
865,16084,11957,2.9347826086956523,1
866,16084,13004,2.9347826086956523,1
867,16084,15821,2.9347826086956523,1
868,16084,15963,2.9347826086956523,1
869,16080,9194,2.9508196721311473,1
870,16080,9891,2.9508196721311473,1
871,16067,11345,3.6241610738255035,1
872,16087,6792,4.285714285714286,1
873,16088,6280,4.21875,1
874,16088,6177,4.21875,1
875,16088,5420,4.21875,1
876,16088,5588,4.21875,1
877,16088,6508,4.21875,1
878,16089,16091,2.967032967032967,13122
879,16089,16092,2.967032967032967,19
880,16090,2,2.9508196721311473,1
881,16086,16093,2.9347826086956523,841
882,16086,16094,2.9347826086956523,5
883,16084,8376,2.9347826086956523,1
884,16084,8418,2.9347826086956523,1
885,16084,8632,2.9347826086956523,1
886,16084,9690,2.9347826086956523,1
887,16084,10504,2.9347826086956523,1
888,16080,16095,2.967032967032967,659
889,16080,16096,2.967032967032967,7
890,16067,10533,3.6241610738255035,1
891,16087,6642,4.285714285714286,1
892,16091,16097,2.983425414364641,13105
893,16091,16098,2.983425414364641,17
894,16092,16099,2.967032967032967,7
895,16092,16100,2.967032967032967,12
896,16090,2702,2.9508196721311473,1
897,16093,3167,3.016759776536313,1
898,16094,5185,2.9347826086956523,1
899,16094,5425,2.9347826086956523,1
900,16094,5550,2.9347826086956523,1
901,16094,5725,2.9347826086956523,1
902,16094,5846,2.9347826086956523,1
903,16095,9133,2.983425414364641,1
904,16095,11187,2.983425414364641,1
905,16095,11465,2.983425414364641,1
906,16096,7426,2.967032967032967,1
907,16096,7463,2.967032967032967,1
908,16067,10015,3.6241610738255035,1
909,16087,5449,4.285714285714286,1
910,16097,4517,2.983425414364641,1
911,16097,3993,2.983425414364641,1
912,16097,4209,2.983425414364641,1
913,16098,5906,2.983425414364641,1
914,16098,5903,2.983425414364641,1
915,16098,5592,2.983425414364641,1
916,16098,5693,2.983425414364641,1
917,16099,9535,2.967032967032967,1
918,16100,9655,2.967032967032967,1
919,16090,3855,2.9508196721311473,1
920,16093,895,3.0508474576271185,1
921,16095,7713,3.0,1
922,16095,8381,3.0,1
923,16095,10509,3.0,1
924,16095,11354,3.0,1
925,16096,9583,2.967032967032967,1
926,16096,9857,2.967032967032967,1
927,16096,10201,2.967032967032967,1
928,16096,10549,2.967032967032967,1
929,16096,11260,2.967032967032967,1
930,16067,9755,3.6241610738255035,1
931,16087,7312,4.32,1
932,16097,3035,2.983425414364641,1
933,16097,3056,2.983425414364641,1
934,16098,6423,2.983425414364641,1
935,16098,7066,2.983425414364641,1
936,16099,9272,2.967032967032967,1
937,16100,10846,2.967032967032967,1
938,16100,11990,2.967032967032967,1
939,16090,3880,2.9508196721311473,1
940,16093,1534,3.068181818181818,1
941,16095,8736,3.016759776536313,1
942,16067,9491,3.6241610738255035,1
943,16087,16101,4.32,230
944,16087,16102,4.32,8
945,16097,78,2.983425414364641,1
946,16097,356,2.983425414364641,1
947,16098,14639,2.983425414364641,1
948,16098,15135,2.983425414364641,1
949,16099,521,2.967032967032967,1
950,16099,5205,2.967032967032967,1
951,16099,6498,2.967032967032967,1
952,16099,7466,2.967032967032967,1
953,16099,8630,2.967032967032967,1
954,16100,15941,2.967032967032967,1
955,16090,4855,2.9508196721311473,1
956,16093,3763,3.085714285714286,1
957,16095,7740,3.016759776536313,1
958,16067,11362,3.6486486486486487,1
959,16101,6058,4.354838709677419,1
960,16101,6459,4.354838709677419,1
961,16101,6660,4.354838709677419,1
962,16101,6903,4.354838709677419,1
963,16102,7139,4.32,1
964,16097,16103,3.0,13073
965,16097,16104,3.0,25
966,16098,8257,2.983425414364641,1
967,16100,15898,2.967032967032967,1
968,16090,5629,2.9508196721311473,1
969,16093,4596,3.13953488372093,1
970,16095,16105,3.0337078651685396,644
971,16095,16106,3.0337078651685396,6
972,16067,10863,3.6486486486486487,1
973,16101,5787,4.354838709677419,1
974,16102,6881,4.32,1
975,16103,16107,3.016759776536313,13041
976,16103,16108,3.016759776536313,32
977,16104,16109,3.0,17
978,16104,16110,3.0,8
979,16098,8338,2.983425414364641,1
980,16100,15789,2.967032967032967,1
981,16090,6500,2.9508196721311473,1
982,16093,1288,3.1578947368421053,1
983,16105,8674,3.0508474576271185,1
984,16106,11275,3.0337078651685396,1
985,16067,10841,3.6486486486486487,1
986,16101,6366,4.390243902439025,1
987,16101,6116,4.390243902439025,1
988,16101,6349,4.390243902439025,1
989,16102,6435,4.32,1
990,16107,4498,3.016759776536313,1
991,16107,4834,3.016759776536313,1
992,16108,5767,3.016759776536313,1
993,16109,1747,3.0,1
994,16109,2708,3.0,1
995,16110,13120,3.0,1
996,16110,13282,3.0,1
997,16098,11746,2.983425414364641,1
998,16100,14493,2.967032967032967,1
999,16100,13877,2.967032967032967,1
1000,16100,12948,2.967032967032967,1
1001,16100,13101,2.967032967032967,1
1002,16100,15794,2.967032967032967,1
1003,16100,15752,2.967032967032967,1
1004,16090,6888,2.9508196721311473,1
1005,16090,6995,2.9508196721311473,1
1006,16093,3401,3.2142857142857144,1
1007,16105,9397,3.0508474576271185,1
1008,16106,10721,3.0337078651685396,1
1009,16106,10530,3.0337078651685396,1
1010,16106,8929,3.0337078651685396,1
1011,16106,9577,3.0337078651685396,1
1012,16106,11052,3.0337078651685396,1
1013,16067,10687,3.6734693877551026,1
1014,16067,11578,3.6734693877551026,1
1015,16101,5246,4.390243902439025,1
1016,16101,5636,4.390243902439025,1
1017,16102,5826,4.32,1
1018,16102,5771,4.32,1
1019,16102,5315,4.32,1
1020,16102,5571,4.32,1
1021,16102,5860,4.32,1
1022,16107,1825,3.016759776536313,1
1023,16108,16111,3.016759776536313,6
1024,16108,16112,3.016759776536313,25
1025,16109,3121,3.0,1
1026,16110,13378,3.0,1
1027,16110,14888,3.0,1
1028,16110,15398,3.0,1
1029,16110,15798,3.0,1
1030,16110,15748,3.0,1
1031,16110,15797,3.0,1
1032,16098,11778,2.983425414364641,1
1033,16090,7589,2.9508196721311473,1
1034,16093,584,3.2335329341317367,1
1035,16105,8096,3.0508474576271185,1
1036,16067,11340,3.6986301369863015,1
1037,16067,9778,3.6986301369863015,1
1038,16067,9949,3.6986301369863015,1
1039,16101,7192,4.426229508196721,1
1040,16107,1148,3.016759776536313,1
1041,16111,6456,3.016759776536313,1
1042,16111,6603,3.016759776536313,1
1043,16111,6947,3.016759776536313,1
1044,16111,7064,3.016759776536313,1
1045,16111,7152,3.016759776536313,1
1046,16111,7363,3.016759776536313,1
1047,16112,7424,3.016759776536313,1
1048,16109,3255,3.0,1
1049,16098,12341,2.983425414364641,1
1050,16098,12375,2.983425414364641,1
1051,16098,12557,2.983425414364641,1
1052,16098,13145,2.983425414364641,1
1053,16098,13868,2.983425414364641,1
1054,16090,8414,2.9508196721311473,1
1055,16093,1681,3.253012048192771,1
1056,16105,8041,3.068181818181818,1
1057,16067,9696,3.6986301369863015,1
1058,16101,6052,4.426229508196721,1
1059,16107,127,3.016759776536313,1
1060,16112,16113,3.016759776536313,17
1061,16112,16114,3.016759776536313,7
1062,16109,5486,3.0,1
1063,16090,9025,2.9508196721311473,1
1064,16090,9381,2.9508196721311473,1
1065,16090,10613,2.9508196721311473,1
1066,16090,13569,2.9508196721311473,1
1067,16090,14926,2.9508196721311473,1
1068,16093,3971,3.3333333333333335,1
1069,16105,8018,3.068181818181818,1
1070,16067,9574,3.6986301369863015,1
1071,16101,6470,4.462809917355372,1
1072,16101,7187,4.462809917355372,1
1073,16107,16115,3.0337078651685396,11662
1074,16107,16116,3.0337078651685396,1374
1075,16113,11444,3.016759776536313,1
1076,16113,12147,3.016759776536313,1
1077,16114,12293,3.016759776536313,1
1078,16109,5850,3.0,1
1079,16093,2955,3.375,1
1080,16105,8725,3.085714285714286,1
1081,16105,11107,3.085714285714286,1
1082,16105,11269,3.085714285714286,1
1083,16067,10611,3.724137931034482,1
1084,16067,10800,3.724137931034482,1
1085,16101,5976,4.462809917355372,1
1086,16115,3987,3.0337078651685396,1
1087,16116,5191,3.0337078651685396,1
1088,16116,4495,3.0337078651685396,1
1089,16116,5175,3.0337078651685396,1
1090,16113,10390,3.016759776536313,1
1091,16114,15108,3.016759776536313,1
1092,16114,14009,3.016759776536313,1
1093,16114,14353,3.016759776536313,1
1094,16114,15970,3.016759776536313,1
1095,16114,15648,3.016759776536313,1
1096,16114,15727,3.016759776536313,1
1097,16109,6747,3.0,1
1098,16093,3939,3.3962264150943393,1
1099,16105,7539,3.103448275862069,1
1100,16105,8897,3.103448275862069,1
1101,16105,9952,3.103448275862069,1
1102,16105,11326,3.103448275862069,1
1103,16067,9873,3.724137931034482,1
1104,16067,10305,3.724137931034482,1
1105,16067,10557,3.724137931034482,1
1106,16101,5933,4.462809917355372,1
1107,16115,2664,3.0337078651685396,1
1108,16115,3712,3.0337078651685396,1
1109,16116,16117,3.0337078651685396,1350
1110,16116,16118,3.0337078651685396,21
1111,16113,10169,3.016759776536313,1
1112,16109,6766,3.0,1
1113,16093,2325,3.4838709677419355,1
1114,16105,9566,3.121387283236994,1
1115,16105,10321,3.121387283236994,1
1116,16067,10254,3.776223776223776,1
1117,16101,5777,4.462809917355372,1
1118,16115,16119,3.0508474576271185,11654
1119,16115,16120,3.0508474576271185,5
1120,16117,9149,3.0337078651685396,1
1121,16118,9170,3.0337078651685396,1
1122,16118,9305,3.0337078651685396,1
1123,16113,9799,3.016759776536313,1
1124,16109,7514,3.0,1
1125,16093,4457,3.506493506493506,1
1126,16093,4718,3.506493506493506,1
1127,16105,9052,3.121387283236994,1
1128,16067,9645,3.802816901408451,1
1129,16067,10057,3.802816901408451,1
1130,16067,10271,3.802816901408451,1
1131,16067,11318,3.802816901408451,1
1132,16101,6441,4.5,1
1133,16101,7048,4.5,1
1134,16119,14617,3.0508474576271185,1
1135,16119,14682,3.0508474576271185,1
1136,16120,15051,3.0508474576271185,1
1137,16120,15150,3.0508474576271185,1
1138,16120,15819,3.0508474576271185,1
1139,16120,15788,3.0508474576271185,1
1140,16120,15801,3.0508474576271185,1
1141,16117,8899,3.0337078651685396,1
1142,16118,9876,3.0337078651685396,1
1143,16113,9703,3.016759776536313,1
1144,16109,7725,3.0,1
1145,16093,4027,3.506493506493506,1
1146,16093,4411,3.506493506493506,1
1147,16105,8427,3.121387283236994,1
1148,16067,11590,3.829787234042553,1
1149,16101,5275,4.5,1
1150,16101,7011,4.5,1
1151,16101,5551,4.5,1
1152,16101,5625,4.5,1
1153,16119,14398,3.0508474576271185,1
1154,16117,8636,3.0337078651685396,1
1155,16118,16121,3.0337078651685396,11
1156,16118,16122,3.0337078651685396,7
1157,16113,8824,3.016759776536313,1
1158,16109,8634,3.0,1
1159,16093,3048,3.506493506493506,1
1160,16105,8404,3.121387283236994,1
1161,16067,10654,3.829787234042553,1
1162,16101,5382,4.53781512605042,1
1163,16101,5489,4.53781512605042,1
1164,16101,5928,4.53781512605042,1
1165,16101,7092,4.53781512605042,1
1166,16119,16123,3.0508474576271185,11637
1167,16119,16124,3.0508474576271185,14
1168,16117,8591,3.0337078651685396,1
1169,16121,10578,3.0337078651685396,1
1170,16121,10436,3.0337078651685396,1
1171,16121,9892,3.0337078651685396,1
1172,16121,10268,3.0337078651685396,1
1173,16122,14366,3.0337078651685396,1
1174,16113,8586,3.016759776536313,1
1175,16109,8895,3.0,1
1176,16093,2981,3.506493506493506,1
1177,16105,7409,3.121387283236994,1
1178,16067,10659,3.884892086330935,1
1179,16101,16125,4.576271186440677,198
1180,16101,16126,4.576271186440677,5
1181,16123,51,3.0508474576271185,1
1182,16123,609,3.0508474576271185,1
1183,16123,2222,3.0508474576271185,1
1184,16123,2313,3.0508474576271185,1
1185,16124,12815,3.0508474576271185,1
1186,16124,13169,3.0508474576271185,1
1187,16117,5296,3.0337078651685396,1
1188,16117,5661,3.0337078651685396,1
1189,16121,10708,3.0337078651685396,1
1190,16121,11333,3.0337078651685396,1
1191,16121,11405,3.0337078651685396,1
1192,16121,11711,3.0337078651685396,1
1193,16121,12478,3.0337078651685396,1
1194,16121,13130,3.0337078651685396,1
1195,16121,14154,3.0337078651685396,1
1196,16122,14845,3.0337078651685396,1
1197,16113,8164,3.016759776536313,1
1198,16113,8329,3.016759776536313,1
1199,16109,8960,3.0,1
1200,16109,9193,3.0,1
1201,16109,13063,3.0,1
1202,16109,9206,3.0,1
1203,16109,12431,3.0,1
1204,16093,1200,3.5294117647058822,1
1205,16105,16127,3.13953488372093,309
1206,16105,16128,3.13953488372093,317
1207,16067,10244,3.91304347826087,1
1208,16125,6636,4.615384615384615,1
1209,16126,5796,4.576271186440677,1
1210,16126,6702,4.576271186440677,1
1211,16126,5608,4.576271186440677,1
1212,16126,6944,4.576271186440677,1
1213,16126,6976,4.576271186440677,1
1214,16123,16129,3.068181818181818,11627
1215,16123,16130,3.068181818181818,6
1216,16124,12788,3.0508474576271185,1
1217,16117,16131,3.0337078651685396,1002
1218,16117,16132,3.0337078651685396,342
1219,16122,15731,3.0337078651685396,1
1220,16122,15750,3.0337078651685396,1
1221,16122,15820,3.0337078651685396,1
1222,16122,15831,3.0337078651685396,1
1223,16122,15993,3.0337078651685396,1
1224,16113,8023,3.016759776536313,1
1225,16093,695,3.5294117647058822,1
1226,16127,7701,3.1578947368421053,1
1227,16127,8565,3.1578947368421053,1
1228,16128,8186,3.13953488372093,1
1229,16067,9563,3.91304347826087,1
1230,16125,5970,4.615384615384615,1
1231,16129,16133,3.068181818181818,11619
1232,16129,16134,3.068181818181818,8
1233,16130,14524,3.068181818181818,1
1234,16124,12174,3.0508474576271185,1
1235,16131,7597,3.0337078651685396,1
1236,16132,8015,3.0508474576271185,1
1237,16113,8020,3.016759776536313,1
1238,16093,2714,3.552631578947368,1
1239,16127,9141,3.176470588235294,1
1240,16128,9064,3.13953488372093,1
1241,16067,11519,3.9416058394160585,1
1242,16125,5303,4.615384615384615,1
1243,16133,16135,3.068181818181818,11613
1244,16133,16136,3.068181818181818,6
1245,16134,13809,3.068181818181818,1
1246,16130,14625,3.068181818181818,1
1247,16130,15411,3.068181818181818,1
1248,16130,15711,3.068181818181818,1
1249,16130,15726,3.068181818181818,1
1250,16130,15996,3.068181818181818,1
1251,16124,12121,3.0508474576271185,1
1252,16131,7021,3.0337078651685396,1
1253,16132,8183,3.121387283236994,1
1254,16113,7878,3.016759776536313,1
1255,16113,7835,3.016759776536313,1
1256,16113,7454,3.016759776536313,1
1257,16113,7642,3.016759776536313,1
1258,16113,7954,3.016759776536313,1
1259,16093,750,3.552631578947368,1
1260,16127,8162,3.1952662721893494,1
1261,16128,11599,3.13953488372093,1
1262,16067,11412,3.970588235294118,1
1263,16125,5871,4.655172413793103,1
1264,16125,6860,4.655172413793103,1
1265,16135,16137,3.068181818181818,11274
1266,16135,16138,3.068181818181818,339
1267,16136,7339,3.068181818181818,1
1268,16134,12065,3.068181818181818,1
1269,16134,12867,3.068181818181818,1
1270,16134,12977,3.068181818181818,1
1271,16134,13278,3.068181818181818,1
1272,16134,13768,3.068181818181818,1
1273,16134,13347,3.068181818181818,1
1274,16134,13646,3.068181818181818,1
1275,16124,11963,3.0508474576271185,1
1276,16131,9203,3.0508474576271185,1
1277,16131,9418,3.0508474576271185,1
1278,16132,8050,3.1578947368421053,1
1279,16093,1241,3.576158940397351,1
1280,16127,7635,3.2142857142857144,1
1281,16128,11155,3.13953488372093,1
1282,16067,10062,3.970588235294118,1
1283,16125,7155,4.695652173913043,1
1284,16125,7307,4.695652173913043,1
1285,16137,16139,3.068181818181818,11268
